Time,V1,V2,V3,Pressure1,Pressure2
6683,0,0,0,77.72,1.31
6693,0,0,0,77.60,1.12
6703,0,0,0,77.55,1.07
6713,0,0,0,77.55,1.07
6723,0,0,0,77.36,1.07
6733,0,0,0,77.12,1.31
6743,0,0,0,77.19,1.36
6753,0,0,0,77.12,1.19
6765,0,0,0,77.00,1.24
6773,0,0,0,76.83,1.19
6785,0,0,0,77.00,1.43
6793,0,0,0,76.72,1.36
6815,0,0,0,76.72,1.24
6830,0,0,0,76.48,1.36
6833,0,0,0,76.52,1.43
6844,0,0,0,76.48,1.36
6847,0,0,0,76.64,1.31
6853,0,0,0,76.60,1.36
6886,0,0,0,76.41,1.36
6906,0,0,0,76.36,1.36
6907,0,0,0,76.17,1.31
6911,0,0,0,76.41,1.36
6916,0,0,0,76.12,1.07
6925,0,0,0,76.12,1.48
6936,0,0,0,76.29,1.24
6938,0,0,0,76.05,1.36
6943,0,0,0,75.88,1.19
6955,0,0,0,75.93,1.31
6963,0,0,0,75.81,1.19
6975,0,0,0,75.69,1.19
6983,0,0,0,75.81,1.24
6993,0,0,0,75.57,1.19
7003,0,0,0,75.52,1.19
7013,0,0,0,75.64,1.24
7023,0,0,0,75.40,1.24
7035,0,0,0,75.52,1.36
7043,0,0,0,75.33,1.48
7053,0,0,0,75.45,1.43
7063,0,0,0,75.33,1.43
7075,0,0,0,75.40,1.55
7083,0,0,0,75.45,1.43
7093,0,0,0,75.40,1.48
7103,0,0,0,75.33,1.48
7113,0,0,0,75.33,1.31
7123,0,0,0,75.21,1.07
7133,0,0,0,75.09,1.19
7143,0,0,0,74.90,1.24
7153,0,0,0,74.66,1.24
7163,0,0,0,74.66,1.19
7173,0,0,0,74.55,1.24
7186,0,0,0,74.47,1.19
7193,0,0,0,74.59,1.19
7203,0,0,0,74.43,1.24
7213,0,0,0,74.43,1.19
7223,0,0,0,74.35,1.36
7233,0,0,0,74.31,1.31
7243,0,0,0,74.19,1.31
7254,0,0,0,74.59,1.43
7263,0,0,0,74.55,1.36
7273,0,0,0,74.55,1.36
7283,0,0,0,74.47,1.19
7293,0,0,0,74.31,1.31
7303,0,0,0,74.43,1.31
7313,0,0,0,74.47,1.31
7323,0,0,0,74.31,1.48
7333,0,0,0,74.35,1.24
